pickup_datetime,zone_id,zone_type,trip_count,drivers_online,avg_fare_inr,avg_wait_time_sec,surge_multiplier,is_rain
2024-09-18 23:00:00,13,Mixed,9,14,214.26,199.9,1.0,0
2024-09-18 23:00:00,14,Mixed,24,14,391.52,391.5,1.71,0
2024-09-18 23:00:00,15,Mixed,19,10,281.85,415.9,1.9,0
2024-09-18 23:00:00,16,Mixed,24,12,397.2,444.8,2.0,0
2024-09-18 23:00:00,17,Residential,9,6,310.81,341.6,1.5,0
2024-09-18 23:00:00,18,Residential,11,10,208.11,274.0,1.1,0
2024-09-18 23:00:00,19,CBD,48,25,371.02,433.7,1.92,0
2024-09-18 23:00:00,20,CBD,42,29,356.9,321.2,1.45,0
2024-09-19 00:00:00,1,Residential,14,18,141.91,216.5,1.0,0
2024-09-19 00:00:00,2,Mixed,9,13,97.06,222.6,1.0,0
2024-09-19 00:00:00,3,Mixed,27,12,354.07,528.9,2.25,1
2024-09-19 00:00:00,4,Residential,8,13,170.05,177.5,1.0,0
2024-09-19 00:00:00,5,Mixed,18,15,272.7,299.1,1.2,0
2024-09-19 00:00:00,6,Mixed,17,11,296.41,352.8,1.55,0
2024-09-19 00:00:00,7,Residential,22,12,419.36,417.1,1.83,0
2024-09-19 00:00:00,8,Residential,16,10,355.72,364.5,1.6,0
2024-09-19 00:00:00,9,Mixed,20,15,278.0,320.8,1.33,0
2024-09-19 00:00:00,10,CBD,35,38,206.3,248.7,1.0,0
2024-09-19 00:00:00,11,CBD,29,32,167.46,245.2,1.0,0
2024-09-19 00:00:00,12,CBD,36,26,267.75,333.5,1.38,0
2024-09-19 00:00:00,13,Mixed,18,10,338.33,425.7,1.8,0
2024-09-19 00:00:00,14,Mixed,26,18,319.6,363.9,1.44,0
2024-09-19 00:00:00,15,Mixed,22,20,95.51,275.8,1.1,0
2024-09-19 00:00:00,16,Mixed,19,19,262.53,267.6,1.0,1
2024-09-19 00:00:00,17,Residential,10,5,201.61,437.0,2.0,0
2024-09-19 00:00:00,18,Residential,12,6,436.94,419.8,2.0,0
2024-09-19 00:00:00,19,CBD,44,24,323.68,441.9,1.83,0
2024-09-19 00:00:00,20,CBD,39,35,228.8,293.0,1.11,0
2024-09-19 01:00:00,1,Residential,20,13,261.12,356.2,1.54,0
2024-09-19 01:00:00,2,Mixed,16,10,257.4,367.9,1.6,0
2024-09-19 01:00:00,3,Mixed,15,19,192.88,210.0,1.0,0
2024-09-19 01:00:00,4,Residential,8,8,192.57,254.3,1.0,0
2024-09-19 01:00:00,5,Mixed,18,12,336.41,351.3,1.5,0
2024-09-19 01:00:00,6,Mixed,16,19,202.02,233.2,1.0,0
2024-09-19 01:00:00,7,Residential,10,12,209.15,206.9,1.0,0
2024-09-19 01:00:00,8,Residential,17,14,274.48,312.4,1.21,0
2024-09-19 01:00:00,9,Mixed,21,11,246.69,422.5,1.91,0
2024-09-19 01:00:00,10,CBD,42,31,180.68,307.1,1.35,0
2024-09-19 01:00:00,11,CBD,48,28,392.69,402.0,1.71,0
2024-09-19 01:00:00,12,CBD,31,31,142.75,264.8,1.0,0
2024-09-19 01:00:00,13,Mixed,24,14,296.58,400.6,1.71,0
2024-09-19 01:00:00,14,Mixed,34,9,969.02,789.1,3.5,1
2024-09-19 01:00:00,15,Mixed,30,20,256.05,365.1,1.5,1
2024-09-19 01:00:00,16,Mixed,20,16,160.36,324.7,1.25,0
2024-09-19 01:00:00,17,Residential,11,6,271.79,405.3,1.83,1
2024-09-19 01:00:00,18,Residential,16,7,386.24,535.5,2.29,1
2024-09-19 01:00:00,19,CBD,39,36,256.89,278.9,1.08,0
2024-09-19 01:00:00,20,CBD,33,39,119.95,234.6,1.0,0
2024-09-19 02:00:00,1,Residential,11,14,198.51,210.9,1.0,0
2024-09-19 02:00:00,2,Mixed,14,15,188.74,244.7,1.0,0
2024-09-19 02:00:00,3,Mixed,17,13,210.95,286.7,1.31,0
2024-09-19 02:00:00,4,Residential,10,9,205.29,261.9,1.11,0
2024-09-19 02:00:00,5,Mixed,28,16,504.77,392.1,1.75,1
2024-09-19 02:00:00,6,Mixed,24,26,145.99,276.5,1.0,0
2024-09-19 02:00:00,7,Residential,9,13,203.25,219.6,1.0,0
2024-09-19 02:00:00,8,Residential,13,7,350.5,423.9,1.86,0
2024-09-19 02:00:00,9,Mixed,19,18,198.25,273.7,1.06,0
2024-09-19 02:00:00,10,CBD,47,29,222.85,373.2,1.62,0
2024-09-19 02:00:00,11,CBD,44,25,400.64,416.3,1.76,0
2024-09-19 02:00:00,12,CBD,34,30,244.07,295.1,1.13,0
2024-09-19 02:00:00,13,Mixed,14,11,235.72,300.6,1.27,0
2024-09-19 02:00:00,14,Mixed,13,14,133.41,258.9,1.0,0
2024-09-19 02:00:00,15,Mixed,28,19,290.07,348.9,1.47,0
2024-09-19 02:00:00,16,Mixed,20,14,231.16,343.9,1.43,0
2024-09-19 02:00:00,17,Residential,13,11,239.22,296.9,1.18,0
2024-09-19 02:00:00,18,Residential,7,11,158.42,200.1,1.0,0
2024-09-19 02:00:00,19,CBD,31,29,182.75,270.2,1.07,0
2024-09-19 02:00:00,20,CBD,40,37,153.01,279.1,1.08,0
2024-09-19 03:00:00,1,Residential,10,4,713.03,571.7,2.5,0
2024-09-19 03:00:00,2,Mixed,15,17,203.19,226.4,1.0,0
2024-09-19 03:00:00,3,Mixed,20,11,307.03,430.4,1.82,0
2024-09-19 03:00:00,4,Residential,15,13,178.64,272.8,1.15,0
2024-09-19 03:00:00,5,Mixed,23,24,217.88,252.7,1.0,0
2024-09-19 03:00:00,6,Mixed,27,16,380.89,385.9,1.69,0
2024-09-19 03:00:00,7,Residential,23,9,398.39,562.3,2.56,0
2024-09-19 03:00:00,8,Residential,17,11,214.07,353.6,1.55,1
2024-09-19 03:00:00,9,Mixed,20,9,512.74,512.8,2.22,0
2024-09-19 03:00:00,10,CBD,44,33,242.21,305.3,1.33,0
2024-09-19 03:00:00,11,CBD,48,26,302.54,430.3,1.85,0
2024-09-19 03:00:00,12,CBD,35,21,293.27,348.3,1.67,0
2024-09-19 03:00:00,13,Mixed,15,13,242.97,268.0,1.15,0
2024-09-19 03:00:00,14,Mixed,15,10,307.17,420.4,1.5,0
2024-09-19 03:00:00,15,Mixed,25,15,318.52,419.0,1.67,0
2024-09-19 03:00:00,16,Mixed,21,13,285.84,397.6,1.62,0
2024-09-19 03:00:00,17,Residential,10,8,167.61,340.7,1.25,0
2024-09-19 03:00:00,18,Residential,13,12,153.26,249.8,1.08,0
2024-09-19 03:00:00,19,CBD,35,30,199.04,282.6,1.17,0
2024-09-19 03:00:00,20,CBD,53,32,237.83,397.8,1.66,0
2024-09-19 04:00:00,1,Residential,7,8,150.31,238.7,1.0,0
2024-09-19 04:00:00,2,Mixed,21,13,282.08,376.3,1.62,0
2024-09-19 04:00:00,3,Mixed,24,15,241.38,356.3,1.6,0
2024-09-19 04:00:00,4,Residential,15,17,147.94,237.1,1.0,0
2024-09-19 04:00:00,5,Mixed,16,17,203.03,246.0,1.0,0
2024-09-19 04:00:00,6,Mixed,28,13,349.89,495.5,2.15,1
2024-09-19 04:00:00,7,Residential,11,10,246.34,296.0,1.1,0
2024-09-19 04:00:00,8,Residential,8,5,428.9,338.0,1.6,0
2024-09-19 04:00:00,9,Mixed,23,13,306.29,419.2,1.77,0
2024-09-19 04:00:00,10,CBD,47,25,360.08,432.1,1.88,0
2024-09-19 04:00:00,11,CBD,69,33,423.63,451.6,2.09,1
2024-09-19 04:00:00,12,CBD,24,34,276.51,198.5,1.0,0
2024-09-19 04:00:00,13,Mixed,25,15,250.88,387.0,1.67,0
2024-09-19 04:00:00,14,Mixed,23,13,328.83,422.0,1.77,0
2024-09-19 04:00:00,15,Mixed,23,15,292.68,398.7,1.53,0
2024-09-19 04:00:00,16,Mixed,26,21,312.31,306.0,1.24,0
2024-09-19 04:00:00,17,Residential,16,15,188.94,292.5,1.07,0
2024-09-19 04:00:00,18,Residential,16,10,307.46,397.1,1.6,0
2024-09-19 04:00:00,19,CBD,41,34,207.29,304.5,1.21,0
2024-09-19 04:00:00,20,CBD,45,23,341.87,442.9,1.96,0
2024-09-19 05:00:00,1,Residential,16,7,572.22,500.6,2.29,0
2024-09-19 05:00:00,2,Mixed,26,22,204.1,293.3,1.18,0
2024-09-19 05:00:00,3,Mixed,31,23,202.11,312.8,1.35,0
2024-09-19 05:00:00,4,Residential,20,12,272.41,425.9,1.67,0
2024-09-19 05:00:00,5,Mixed,25,20,308.65,300.6,1.25,0
2024-09-19 05:00:00,6,Mixed,25,19,227.02,321.1,1.32,0
2024-09-19 05:00:00,7,Residential,16,12,299.22,330.2,1.33,0
2024-09-19 05:00:00,8,Residential,14,14,213.33,267.7,1.0,0
2024-09-19 05:00:00,9,Mixed,24,18,224.49,312.5,1.33,0
2024-09-19 05:00:00,10,CBD,53,45,224.24,298.9,1.18,0
2024-09-19 05:00:00,11,CBD,51,40,232.75,317.2,1.27,0
2024-09-19 05:00:00,12,CBD,47,41,330.08,286.9,1.15,0
2024-09-19 05:00:00,13,Mixed,22,15,247.96,368.7,1.47,0
2024-09-19 05:00:00,14,Mixed,22,16,188.62,331.3,1.38,0
2024-09-19 05:00:00,15,Mixed,37,18,349.02,450.3,2.06,0
2024-09-19 05:00:00,16,Mixed,22,13,308.4,402.2,1.69,0
2024-09-19 05:00:00,17,Residential,14,10,243.48,343.4,1.4,0
2024-09-19 05:00:00,18,Residential,13,19,161.48,188.0,1.0,0
2024-09-19 05:00:00,19,CBD,52,33,263.12,409.8,1.58,0
2024-09-19 05:00:00,20,CBD,53,39,155.21,311.8,1.36,0
2024-09-19 06:00:00,1,Residential,16,16,149.64,262.5,1.0,0
2024-09-19 06:00:00,2,Mixed,27,22,264.16,289.6,1.23,0
2024-09-19 06:00:00,3,Mixed,29,24,253.44,294.3,1.21,0
2024-09-19 06:00:00,4,Residential,16,12,292.25,335.2,1.33,0
2024-09-19 06:00:00,5,Mixed,34,19,273.24,426.1,1.79,0
2024-09-19 06:00:00,6,Mixed,30,29,202.21,288.4,1.03,0
2024-09-19 06:00:00,7,Residential,16,15,182.06,278.0,1.07,0
2024-09-19 06:00:00,8,Residential,17,19,117.93,244.8,1.0,0
2024-09-19 06:00:00,9,Mixed,33,14,392.07,506.2,2.36,0
2024-09-19 06:00:00,10,CBD,70,52,190.91,327.2,1.35,0
2024-09-19 06:00:00,11,CBD,59,44,191.21,359.4,1.34,0
2024-09-19 06:00:00,12,CBD,42,37,204.32,317.5,1.14,0
2024-09-19 06:00:00,13,Mixed,46,21,471.39,501.5,2.19,1
2024-09-19 06:00:00,14,Mixed,29,22,239.3,328.2,1.32,0
2024-09-19 06:00:00,15,Mixed,28,24,160.75,296.3,1.17,0
2024-09-19 06:00:00,16,Mixed,27,32,163.72,233.8,1.0,0
2024-09-19 06:00:00,17,Residential,22,16,220.05,346.0,1.38,0
2024-09-19 06:00:00,18,Residential,21,12,269.77,405.5,1.75,0
2024-09-19 06:00:00,19,CBD,66,47,251.65,318.3,1.4,0
2024-09-19 06:00:00,20,CBD,59,46,219.14,312.0,1.28,0
2024-09-19 07:00:00,1,Residential,21,27,227.79,229.1,1.0,0
2024-09-19 07:00:00,2,Mixed,48,23,333.92,498.2,2.09,0
2024-09-19 07:00:00,3,Mixed,30,20,167.11,355.7,1.5,0
2024-09-19 07:00:00,4,Residential,25,12,348.49,459.8,2.08,0
2024-09-19 07:00:00,5,Mixed,42,38,145.3,303.1,1.11,0
2024-09-19 07:00:00,6,Mixed,29,19,268.26,386.6,1.53,0
2024-09-19 07:00:00,7,Residential,22,17,131.31,329.4,1.29,0
2024-09-19 07:00:00,8,Residential,41,20,377.59,451.1,2.05,1
2024-09-19 07:00:00,9,Mixed,41,33,295.5,271.8,1.24,0
2024-09-19 07:00:00,10,CBD,76,48,258.92,394.7,1.58,0
2024-09-19 07:00:00,11,CBD,68,67,154.71,258.1,1.01,0
2024-09-19 07:00:00,12,CBD,67,67,161.37,272.6,1.0,0
2024-09-19 07:00:00,13,Mixed,33,36,113.16,254.6,1.0,0
2024-09-19 07:00:00,14,Mixed,28,28,254.63,246.0,1.0,0
2024-09-19 07:00:00,15,Mixed,36,22,309.66,362.1,1.64,0
2024-09-19 07:00:00,16,Mixed,32,27,168.72,323.4,1.19,0
2024-09-19 07:00:00,17,Residential,25,24,215.74,272.3,1.04,0
2024-09-19 07:00:00,18,Residential,24,16,192.39,374.0,1.5,0
2024-09-19 07:00:00,19,CBD,75,58,99.47,303.7,1.29,0
2024-09-19 07:00:00,20,CBD,92,53,294.16,411.4,1.74,0
2024-09-19 08:00:00,1,Residential,24,22,206.78,289.6,1.09,0
2024-09-19 08:00:00,2,Mixed,40,41,119.1,248.7,1.0,0
2024-09-19 08:00:00,3,Mixed,49,23,398.65,500.9,2.13,0
2024-09-19 08:00:00,4,Residential,28,17,292.16,354.0,1.65,0
2024-09-19 08:00:00,5,Mixed,77,32,354.82,533.3,2.41,1
2024-09-19 08:00:00,6,Mixed,40,26,336.7,362.1,1.54,0
2024-09-19 08:00:00,7,Residential,24,18,324.98,327.9,1.33,0
2024-09-19 08:00:00,8,Residential,27,19,214.39,339.9,1.42,0
2024-09-19 08:00:00,9,Mixed,30,29,182.93,289.2,1.03,0
2024-09-19 08:00:00,10,CBD,91,56,272.7,407.1,1.62,0
2024-09-19 08:00:00,11,CBD,95,56,310.54,400.6,1.7,0
2024-09-19 08:00:00,12,CBD,98,78,132.33,291.6,1.26,0
2024-09-19 08:00:00,13,Mixed,48,44,213.92,308.0,1.09,0
2024-09-19 08:00:00,14,Mixed,44,27,294.57,379.8,1.63,0
2024-09-19 08:00:00,15,Mixed,34,43,141.76,237.1,1.0,0
2024-09-19 08:00:00,16,Mixed,50,40,137.94,309.7,1.25,0
2024-09-19 08:00:00,17,Residential,28,28,162.11,263.0,1.0,0
2024-09-19 08:00:00,18,Residential,24,24,160.81,275.4,1.0,0
2024-09-19 08:00:00,19,CBD,89,75,148.76,289.1,1.19,0
2024-09-19 08:00:00,20,CBD,101,62,314.93,386.7,1.63,0
2024-09-19 09:00:00,1,Residential,30,21,243.64,371.6,1.43,0
2024-09-19 09:00:00,2,Mixed,55,37,292.23,356.8,1.49,0
2024-09-19 09:00:00,3,Mixed,62,38,337.49,386.5,1.63,0
2024-09-19 09:00:00,4,Residential,26,28,210.14,251.2,1.0,0
2024-09-19 09:00:00,5,Mixed,47,35,174.22,346.7,1.34,0
2024-09-19 09:00:00,6,Mixed,54,32,365.67,410.5,1.69,0
2024-09-19 09:00:00,7,Residential,38,23,341.64,406.7,1.65,0
2024-09-19 09:00:00,8,Residential,28,23,273.06,310.4,1.22,0
2024-09-19 09:00:00,9,Mixed,50,33,285.38,348.2,1.52,0
2024-09-19 09:00:00,10,CBD,105,93,183.54,276.4,1.13,0
2024-09-19 09:00:00,11,CBD,97,82,159.83,280.1,1.18,0
2024-09-19 09:00:00,12,CBD,115,79,322.17,339.6,1.46,0
2024-09-19 09:00:00,13,Mixed,56,30,418.32,414.1,1.87,0
2024-09-19 09:00:00,14,Mixed,45,32,354.74,334.3,1.41,0
2024-09-19 09:00:00,15,Mixed,52,35,319.48,347.5,1.49,0
2024-09-19 09:00:00,16,Mixed,36,38,159.05,258.7,1.0,0
2024-09-19 09:00:00,17,Residential,26,23,178.72,288.3,1.13,0
2024-09-19 09:00:00,18,Residential,30,23,248.35,333.8,1.3,0
2024-09-19 09:00:00,19,CBD,91,76,165.3,310.5,1.2,0
2024-09-19 09:00:00,20,CBD,97,68,299.1,343.6,1.43,0
2024-09-19 10:00:00,1,Residential,27,28,168.44,246.0,1.0,0
2024-09-19 10:00:00,2,Mixed,56,29,192.21,444.5,1.93,0
2024-09-19 10:00:00,3,Mixed,50,36,162.87,351.3,1.39,0
2024-09-19 10:00:00,4,Residential,25,37,173.78,202.6,1.0,0
2024-09-19 10:00:00,5,Mixed,51,43,324.19,326.1,1.19,0
2024-09-19 10:00:00,6,Mixed,46,35,184.5,306.3,1.31,0
2024-09-19 10:00:00,7,Residential,24,21,260.17,281.7,1.14,0
2024-09-19 10:00:00,8,Residential,37,23,202.97,397.7,1.61,0
2024-09-19 10:00:00,9,Mixed,74,35,267.11,482.1,2.11,1
2024-09-19 10:00:00,10,CBD,91,70,149.7,327.8,1.3,0
2024-09-19 10:00:00,11,CBD,113,66,454.03,389.0,1.71,0
2024-09-19 10:00:00,12,CBD,104,77,213.04,321.1,1.35,0
2024-09-19 10:00:00,13,Mixed,29,27,195.92,290.8,1.07,0
2024-09-19 10:00:00,14,Mixed,35,24,264.73,355.9,1.46,0
2024-09-19 10:00:00,15,Mixed,43,43,127.03,261.6,1.0,0
2024-09-19 10:00:00,16,Mixed,44,37,171.53,298.2,1.19,0
2024-09-19 10:00:00,17,Residential,32,29,179.66,299.5,1.1,0
2024-09-19 10:00:00,18,Residential,38,23,370.74,389.7,1.65,0
2024-09-19 10:00:00,19,CBD,87,52,315.18,404.6,1.67,0
2024-09-19 10:00:00,20,CBD,79,72,203.93,298.2,1.1,0
2024-09-19 11:00:00,1,Residential,43,16,252.44,596.2,2.69,1
2024-09-19 11:00:00,2,Mixed,42,26,375.31,396.3,1.62,0
2024-09-19 11:00:00,3,Mixed,44,23,356.45,457.7,1.91,0
2024-09-19 11:00:00,4,Residential,31,15,440.6,485.4,2.07,0
2024-09-19 11:00:00,5,Mixed,37,28,192.45,308.0,1.32,0
2024-09-19 11:00:00,6,Mixed,34,24,235.81,340.0,1.42,0
2024-09-19 11:00:00,7,Residential,21,16,203.68,325.6,1.31,0
2024-09-19 11:00:00,8,Residential,23,22,209.79,280.0,1.05,0
2024-09-19 11:00:00,9,Mixed,35,37,109.73,248.4,1.0,0
2024-09-19 11:00:00,10,CBD,70,55,288.75,306.8,1.27,0
2024-09-19 11:00:00,11,CBD,69,51,235.05,353.4,1.35,0
2024-09-19 11:00:00,12,CBD,86,63,293.16,324.1,1.37,0
2024-09-19 11:00:00,13,Mixed,44,33,222.13,354.9,1.33,0
2024-09-19 11:00:00,14,Mixed,32,24,297.59,331.4,1.33,0
2024-09-19 11:00:00,15,Mixed,35,27,161.9,314.5,1.3,0
2024-09-19 11:00:00,16,Mixed,40,20,441.42,479.0,2.0,0
2024-09-19 11:00:00,17,Residential,31,13,485.44,558.1,2.38,0
2024-09-19 11:00:00,18,Residential,18,21,205.68,210.1,1.0,0
2024-09-19 11:00:00,19,CBD,74,69,226.18,264.7,1.07,0
2024-09-19 11:00:00,20,CBD,96,40,385.04,570.9,2.4,0
2024-09-19 12:00:00,1,Residential,15,11,217.99,326.0,1.36,0
2024-09-19 12:00:00,2,Mixed,29,17,322.21,413.4,1.71,0
2024-09-19 12:00:00,3,Mixed,23,21,162.51,305.9,1.1,0
2024-09-19 12:00:00,4,Residential,22,15,114.99,375.9,1.47,0
2024-09-19 12:00:00,5,Mixed,37,19,458.19,439.6,1.95,0
2024-09-19 12:00:00,6,Mixed,26,22,279.93,275.7,1.18,0
2024-09-19 12:00:00,7,Residential,28,13,505.77,506.4,2.15,1
2024-09-19 12:00:00,8,Residential,21,17,200.85,317.2,1.24,0
2024-09-19 12:00:00,9,Mixed,36,15,354.19,533.0,2.4,0
2024-09-19 12:00:00,10,CBD,51,46,200.09,294.4,1.11,0
2024-09-19 12:00:00,11,CBD,50,34,259.66,331.8,1.47,0
2024-09-19 12:00:00,12,CBD,49,43,279.86,289.9,1.14,0
2024-09-19 12:00:00,13,Mixed,26,19,222.43,337.9,1.37,0
2024-09-19 12:00:00,14,Mixed,27,20,343.75,336.0,1.35,0
2024-09-19 12:00:00,15,Mixed,30,17,448.41,406.6,1.76,0
2024-09-19 12:00:00,16,Mixed,37,23,318.06,387.7,1.61,0
2024-09-19 12:00:00,17,Residential,13,12,226.4,285.6,1.08,0
2024-09-19 12:00:00,18,Residential,13,19,44.79,193.3,1.0,0
2024-09-19 12:00:00,19,CBD,40,55,170.89,201.4,1.0,0
2024-09-19 12:00:00,20,CBD,86,42,234.77,484.1,2.05,1
2024-09-19 13:00:00,1,Residential,19,12,251.27,378.6,1.58,0
2024-09-19 13:00:00,2,Mixed,22,21,185.18,296.8,1.05,0
2024-09-19 13:00:00,3,Mixed,19,16,152.53,299.7,1.19,0
2024-09-19 13:00:00,4,Residential,16,10,275.58,390.5,1.6,0
2024-09-19 13:00:00,5,Mixed,25,22,210.12,290.6,1.14,0
2024-09-19 13:00:00,6,Mixed,19,16,259.95,281.0,1.19,0
2024-09-19 13:00:00,7,Residential,17,15,210.91,279.9,1.13,0
2024-09-19 13:00:00,8,Residential,19,9,331.74,495.8,2.11,0
2024-09-19 13:00:00,9,Mixed,30,15,470.44,465.2,2.0,0
2024-09-19 13:00:00,10,CBD,53,43,188.94,316.2,1.23,0
2024-09-19 13:00:00,11,CBD,60,39,323.76,384.8,1.54,0
2024-09-19 13:00:00,12,CBD,41,36,257.0,295.2,1.14,0
2024-09-19 13:00:00,13,Mixed,21,21,160.14,246.1,1.0,0
2024-09-19 13:00:00,14,Mixed,25,18,290.85,329.0,1.39,0
2024-09-19 13:00:00,15,Mixed,26,19,224.82,322.3,1.37,0
2024-09-19 13:00:00,16,Mixed,26,17,170.95,368.2,1.53,0
2024-09-19 13:00:00,17,Residential,19,14,281.41,341.0,1.36,0
2024-09-19 13:00:00,18,Residential,16,14,196.06,278.9,1.14,0
2024-09-19 13:00:00,19,CBD,49,30,323.51,378.6,1.63,0
2024-09-19 13:00:00,20,CBD,42,37,174.69,272.2,1.14,0
2024-09-19 14:00:00,1,Residential,23,12,481.48,425.9,1.92,0
2024-09-19 14:00:00,2,Mixed,28,15,395.79,419.4,1.87,1
2024-09-19 14:00:00,3,Mixed,17,17,201.0,259.1,1.0,0
2024-09-19 14:00:00,4,Residential,16,11,216.61,360.4,1.45,0
2024-09-19 14:00:00,5,Mixed,30,15,387.04,448.4,2.0,0
2024-09-19 14:00:00,6,Mixed,30,18,446.91,381.3,1.67,0
2024-09-19 14:00:00,7,Residential,15,5,661.56,644.3,3.0,0
2024-09-19 14:00:00,8,Residential,19,9,413.49,486.2,2.11,0
2024-09-19 14:00:00,9,Mixed,24,12,497.49,472.8,2.0,0
2024-09-19 14:00:00,10,CBD,47,31,205.71,368.4,1.52,0
2024-09-19 14:00:00,11,CBD,46,34,263.17,330.6,1.35,0
2024-09-19 14:00:00,12,CBD,40,33,118.55,297.9,1.21,0
2024-09-19 14:00:00,13,Mixed,22,10,417.41,481.7,2.2,0
2024-09-19 14:00:00,14,Mixed,22,12,336.08,436.5,1.83,0
2024-09-19 14:00:00,15,Mixed,18,17,252.39,278.1,1.06,0
2024-09-19 14:00:00,16,Mixed,18,21,139.85,198.7,1.0,0
2024-09-19 14:00:00,17,Residential,19,11,479.08,405.8,1.73,0
2024-09-19 14:00:00,18,Residential,16,9,204.81,423.4,1.78,0
2024-09-19 14:00:00,19,CBD,45,15,722.53,635.7,3.0,0
2024-09-19 14:00:00,20,CBD,54,37,169.19,354.3,1.46,0
2024-09-19 15:00:00,1,Residential,15,15,218.87,261.4,1.0,0
2024-09-19 15:00:00,2,Mixed,15,26,203.15,162.7,1.0,0
2024-09-19 15:00:00,3,Mixed,31,14,452.14,482.1,2.21,0
2024-09-19 15:00:00,4,Residential,15,13,283.0,293.4,1.15,0
2024-09-19 15:00:00,5,Mixed,13,14,167.89,254.4,1.0,0
2024-09-19 15:00:00,6,Mixed,15,20,255.91,190.5,1.0,0
2024-09-19 15:00:00,7,Residential,13,12,124.7,290.0,1.08,0
2024-09-19 15:00:00,8,Residential,17,15,240.37,308.4,1.13,0
2024-09-19 15:00:00,9,Mixed,28,18,354.99,352.6,1.56,0
2024-09-19 15:00:00,10,CBD,53,44,150.73,323.5,1.2,0
2024-09-19 15:00:00,11,CBD,57,46,319.1,295.2,1.24,0
2024-09-19 15:00:00,12,CBD,51,37,115.0,309.4,1.38,0
2024-09-19 15:00:00,13,Mixed,32,19,349.55,400.8,1.68,0
2024-09-19 15:00:00,14,Mixed,22,13,161.81,392.1,1.69,0
2024-09-19 15:00:00,15,Mixed,22,22,223.82,265.9,1.0,0
2024-09-19 15:00:00,16,Mixed,27,16,194.59,403.8,1.69,0
2024-09-19 15:00:00,17,Residential,17,13,168.66,328.6,1.31,0
2024-09-19 15:00:00,18,Residential,24,8,586.25,642.0,3.0,0
2024-09-19 15:00:00,19,CBD,52,40,197.1,321.0,1.3,0
2024-09-19 15:00:00,20,CBD,61,43,196.98,314.7,1.42,0
2024-09-19 16:00:00,1,Residential,22,18,259.6,307.0,1.22,0
2024-09-19 16:00:00,2,Mixed,27,24,209.69,322.8,1.12,0
2024-09-19 16:00:00,3,Mixed,21,24,154.81,254.4,1.0,0
2024-09-19 16:00:00,4,Residential,24,15,308.25,395.3,1.6,0
2024-09-19 16:00:00,5,Mixed,27,19,282.32,362.3,1.42,0
2024-09-19 16:00:00,6,Mixed,35,19,305.73,418.8,1.84,1
2024-09-19 16:00:00,7,Residential,14,20,118.59,207.1,1.0,0
2024-09-19 16:00:00,8,Residential,13,12,161.67,287.8,1.08,0
2024-09-19 16:00:00,9,Mixed,35,28,326.54,295.3,1.25,0
2024-09-19 16:00:00,10,CBD,68,45,189.72,355.2,1.51,0
2024-09-19 16:00:00,11,CBD,70,45,231.51,382.0,1.56,0
2024-09-19 16:00:00,12,CBD,65,59,175.32,297.6,1.1,0
2024-09-19 16:00:00,13,Mixed,35,34,159.42,243.2,1.03,0
2024-09-19 16:00:00,14,Mixed,28,18,277.78,353.4,1.56,0
2024-09-19 16:00:00,15,Mixed,39,20,316.65,465.7,1.95,0
2024-09-19 16:00:00,16,Mixed,35,29,211.07,328.3,1.21,0
2024-09-19 16:00:00,17,Residential,26,13,390.88,463.6,2.0,0
2024-09-19 16:00:00,18,Residential,19,20,198.2,219.9,1.0,0
2024-09-19 16:00:00,19,CBD,60,37,488.24,367.6,1.62,0
2024-09-19 16:00:00,20,CBD,70,42,311.72,386.9,1.67,0
2024-09-19 17:00:00,1,Residential,30,18,322.69,405.1,1.67,0
2024-09-19 17:00:00,2,Mixed,44,20,435.99,511.8,2.2,0
2024-09-19 17:00:00,3,Mixed,28,26,256.02,262.2,1.08,0
2024-09-19 17:00:00,4,Residential,23,17,238.04,357.8,1.35,0
2024-09-19 17:00:00,5,Mixed,41,28,256.0,369.4,1.46,0
2024-09-19 17:00:00,6,Mixed,56,27,367.99,489.3,2.07,1
2024-09-19 17:00:00,7,Residential,24,19,269.17,318.9,1.26,0
2024-09-19 17:00:00,8,Residential,33,17,442.5,450.9,1.94,0
2024-09-19 17:00:00,9,Mixed,36,20,370.45,423.6,1.8,0
2024-09-19 17:00:00,10,CBD,79,52,232.37,362.4,1.52,0
2024-09-19 17:00:00,11,CBD,115,77,240.36,341.4,1.49,1
2024-09-19 17:00:00,12,CBD,79,54,166.27,347.0,1.46,0
2024-09-19 17:00:00,13,Mixed,39,30,216.44,330.1,1.3,0
2024-09-19 17:00:00,14,Mixed,36,32,203.27,268.9,1.12,0
2024-09-19 17:00:00,15,Mixed,32,37,156.01,229.1,1.0,0
2024-09-19 17:00:00,16,Mixed,57,34,356.2,392.1,1.68,0
2024-09-19 17:00:00,17,Residential,22,17,201.25,287.8,1.29,0
2024-09-19 17:00:00,18,Residential,23,20,248.17,300.2,1.15,0
2024-09-19 17:00:00,19,CBD,86,48,357.59,395.6,1.79,0
2024-09-19 17:00:00,20,CBD,106,62,224.33,421.8,1.71,0
2024-09-19 18:00:00,1,Residential,25,25,180.61,259.9,1.0,0
2024-09-19 18:00:00,2,Mixed,42,36,228.25,306.5,1.17,0
2024-09-19 18:00:00,3,Mixed,52,24,272.18,484.1,2.17,0
2024-09-19 18:00:00,4,Residential,39,17,412.59,535.8,2.29,0
